date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2010-02-10,1.198496,0.910000,0.288496,-0.072424,1.375327,-0.002091,-1.000000,0.002091,0.000000,0.002091,1.008884,1.002659
2010-02-11,1.228504,0.910000,0.318504,0.030008,1.368176,-0.005199,-1.000000,0.005199,0.000000,0.005199,1.014130,1.007872
2010-02-12,1.181848,0.840000,0.341848,0.023345,1.363494,-0.003422,1.000000,-0.003422,0.000367,-0.003789,1.010659,1.004053
2010-02-15,1.179998,0.840000,0.339998,-0.001850,1.360304,-0.002340,1.000000,-0.002340,0.000000,-0.002340,1.008294,1.001704
2010-02-16,1.187939,0.820000,0.367939,0.027941,1.376709,0.012060,-1.000000,-0.012060,0.000363,-0.012423,0.996134,0.989259
2010-02-17,1.144834,0.870000,0.274834,-0.093105,1.360692,-0.011634,1.000000,-0.011634,0.000367,-0.012001,0.984545,0.977387
2010-02-18,1.145558,0.900000,0.245558,-0.029276,1.346149,-0.010688,-1.000000,0.010688,0.000371,0.010317,0.995069,0.987470
2010-02-19,1.180797,0.950000,0.230797,-0.014761,1.361507,0.011409,-1.000000,-0.011409,0.000000,-0.011409,0.983715,0.976204
2010-02-22,1.175468,0.910000,0.265468,0.034670,1.360563,-0.000694,-1.000000,0.000694,0.000000,0.000694,0.984398,0.976881
2010-02-23,1.080315,0.870000,0.210315,-0.055152,1.352704,-0.005776,1.000000,-0.005776,0.000370,-0.006146,0.978712,0.970878
2010-02-24,1.094977,0.870000,0.224977,0.014662,1.354316,0.001192,-1.000000,-0.001192,0.000369,-0.001561,0.977546,0.969362
2010-02-25,1.045815,0.820000,0.225815,0.000839,1.353601,-0.000528,1.000000,-0.000528,0.000369,-0.000897,0.977030,0.968492
2010-02-26,1.024754,0.810000,0.214754,-0.011062,1.363104,0.007020,1.000000,0.007020,0.000000,0.007020,0.983888,0.975291
2010-03-01,1.043001,0.800000,0.243001,0.028248,1.356208,-0.005059,-1.000000,0.005059,0.000369,0.004690,0.988865,0.979865
2010-03-02,1.029466,0.800000,0.229466,-0.013535,1.362064,0.004318,1.000000,0.004318,0.000367,0.003951,0.993135,0.983736
2010-03-03,1.071948,0.820000,0.251948,0.022482,1.370163,0.005946,-1.000000,-0.005946,0.000365,-0.006311,0.987229,0.977528
2010-03-04,1.058626,0.860000,0.198626,-0.053322,1.358400,-0.008585,1.000000,-0.008585,0.000368,-0.008953,0.978754,0.968776
2010-03-05,1.085261,0.910000,0.175261,-0.023365,1.362899,0.003312,-1.000000,-0.003312,0.000367,-0.003679,0.975512,0.965212
2010-03-08,1.073018,0.900000,0.173018,-0.002243,1.361693,-0.000885,-1.000000,0.000885,0.000000,0.000885,0.976376,0.966066
2010-03-09,1.051178,0.890000,0.161178,-0.011839,1.360692,-0.000735,-1.000000,0.000735,0.000000,0.000735,0.977093,0.966776
2010-03-10,1.076512,0.920000,0.156512,-0.004666,1.364331,0.002674,-1.000000,-0.002674,0.000000,-0.002674,0.974480,0.964191
2010-03-11,1.104037,0.970000,0.134037,-0.022475,1.368532,0.003079,-1.000000,-0.003079,0.000000,-0.003079,0.971480,0.961222
2010-03-12,1.141223,0.970000,0.171223,0.037186,1.376993,0.006183,-1.000000,-0.006183,0.000000,-0.006183,0.965474,0.955279
2010-03-15,1.118983,0.960000,0.158983,-0.012240,1.367746,-0.006716,1.000000,-0.006716,0.000366,-0.007081,0.958990,0.948514
2010-03-16,1.107689,0.930000,0.177689,0.018707,1.376879,0.006678,-1.000000,-0.006678,0.000363,-0.007041,0.952586,0.941836
2010-03-17,1.040737,0.950000,0.090737,-0.086953,1.373834,-0.002212,1.000000,-0.002212,0.000364,-0.002576,0.950479,0.939410
2010-03-18,1.072961,0.980000,0.092961,0.002224,1.361396,-0.009053,-1.000000,0.009053,0.000367,0.008686,0.959084,0.947569
2010-03-19,1.084867,1.020000,0.064867,-0.028093,1.353693,-0.005658,1.000000,-0.005658,0.000369,-0.006028,0.953657,0.941858
2010-03-22,1.070457,1.010000,0.060457,-0.004410,1.356705,0.002225,-1.000000,-0.002225,0.000369,-0.002594,0.951535,0.939415
2010-03-23,1.047419,1.020000,0.027419,-0.033039,1.346801,-0.007300,-1.000000,0.007300,0.000000,0.007300,0.958481,0.946272
2010-03-24,1.069378,1.080000,-0.010622,-0.038040,1.333102,-0.010172,-1.000000,0.010172,0.000000,0.010172,0.968230,0.955897
2010-03-25,1.068210,1.100000,-0.031790,-0.021169,1.330707,-0.001796,-1.000000,0.001796,0.000000,0.001796,0.969969,0.957615
2010-03-26,1.085995,1.040000,0.045995,0.077785,1.341004,0.007738,-1.000000,-0.007738,0.000000,-0.007738,0.962464,0.950205
2010-03-29,1.061839,1.040000,0.021839,-0.024156,1.348109,0.005298,1.000000,0.005298,0.000371,0.004927,0.967563,0.954887
2010-03-30,1.072229,1.060000,0.012229,-0.009610,1.342408,-0.004229,-1.000000,0.004229,0.000372,0.003856,0.971655,0.958569
2010-03-31,1.052205,1.020000,0.032205,0.019976,1.350804,0.006254,-1.000000,-0.006254,0.000000,-0.006254,0.965578,0.952574
2010-04-01,1.060046,1.050000,0.010046,-0.022160,1.358400,0.005624,1.000000,0.005624,0.000368,0.005256,0.971008,0.957580
2010-04-02,1.060046,1.110000,-0.049954,-0.060000,1.350494,-0.005821,-1.000000,0.005821,0.000370,0.005450,0.976660,0.962799
2010-04-05,1.060046,1.180000,-0.119954,-0.070000,1.348909,-0.001174,-1.000000,0.001174,0.000000,0.001174,0.977806,0.963929
2010-04-06,1.077934,1.140000,-0.062066,0.057888,1.340195,-0.006460,-1.000000,0.006460,0.000000,0.006460,0.984122,0.970156
2010-04-07,1.064726,1.060000,0.004726,0.066792,1.334846,-0.003991,1.000000,-0.003991,0.000375,-0.004366,0.980194,0.965921
2010-04-08,1.034126,1.090000,-0.055874,-0.060600,1.336112,0.000949,1.000000,0.000949,0.000000,0.000949,0.981124,0.966837
2010-04-09,1.089686,1.080000,0.009686,0.065559,1.350093,0.010463,-1.000000,-0.010463,0.000370,-0.010834,0.970858,0.956362
2010-04-12,1.106053,1.070000,0.036053,0.026368,1.359601,0.007043,1.000000,0.007043,0.000368,0.006675,0.977696,0.962746
2010-04-13,1.067443,1.070000,-0.002557,-0.038611,1.360859,0.000925,1.000000,0.000925,0.000000,0.000925,0.978601,0.963637
2010-04-14,1.060927,1.070000,-0.009073,-0.006515,1.365598,0.003482,-1.000000,-0.003482,0.000366,-0.003848,0.975193,0.959929
2010-04-15,1.056532,1.040000,0.016532,0.025605,1.357405,-0.006000,-1.000000,0.006000,0.000000,0.006000,0.981044,0.965688
2010-04-16,1.017765,0.980000,0.037765,0.021233,1.350402,-0.005158,1.000000,-0.005158,0.000370,-0.005529,0.975983,0.960349
2010-04-19,1.000346,1.010000,-0.009654,-0.047419,1.348727,-0.001241,1.000000,-0.001241,0.000000,-0.001241,0.974772,0.959157
2010-04-20,1.028176,1.050000,-0.021824,-0.012170,1.343508,-0.003869,-1.000000,0.003869,0.000372,0.003497,0.978544,0.962511
2010-04-21,1.029918,1.030000,-0.000082,0.021742,1.338993,-0.003361,-1.000000,0.003361,0.000000,0.003361,0.981832,0.965746
2010-04-22,1.058336,1.070000,-0.011664,-0.011582,1.326999,-0.008957,1.000000,-0.008957,0.000377,-0.009334,0.973038,0.956732
2010-04-23,1.059075,1.100000,-0.040925,-0.029260,1.338401,0.008593,-1.000000,-0.008593,0.000374,-0.008966,0.964677,0.948154
2010-04-26,1.094293,1.090000,0.004293,0.045218,1.340123,0.001287,-1.000000,-0.001287,0.000000,-0.001287,0.963436,0.946934
2010-04-27,1.081843,1.030000,0.051843,0.047550,1.317072,-0.017201,1.000000,-0.017201,0.000380,-0.017581,0.946864,0.930286
2010-04-28,1.083987,1.030000,0.053987,0.002143,1.321283,0.003197,1.000000,0.003197,0.000000,0.003197,0.949892,0.933261
2010-04-29,1.065499,1.010000,0.055499,0.001513,1.326295,0.003793,1.000000,0.003793,0.000000,0.003793,0.953495,0.936801
2010-04-30,1.011487,0.970000,0.041487,-0.014012,1.329805,0.002646,1.000000,0.002646,0.000000,0.002646,0.956018,0.939280
2010-05-03,1.020214,1.000000,0.020214,-0.021274,1.319993,-0.007379,-1.000000,0.007379,0.000379,0.007000,0.963072,0.945855
2010-05-04,0.982267,0.960000,0.022267,0.002053,1.296395,-0.017877,-1.000000,0.017877,0.000000,0.017877,0.980289,0.962764
2010-05-05,0.862375,0.880000,-0.017625,-0.039892,1.281493,-0.011495,1.000000,-0.011495,0.000390,-0.011885,0.969021,0.951322
2010-05-06,0.801717,0.750000,0.051717,0.069342,1.263296,-0.014200,-1.000000,0.014200,0.000396,0.013804,0.982780,0.964454
2010-05-07,0.741124,0.830000,-0.088876,-0.140593,1.275608,0.009746,1.000000,0.009746,0.000392,0.009354,0.992358,0.973475
2010-05-10,0.817386,0.870000,-0.052614,0.036262,1.277923,0.001815,-1.000000,-0.001815,0.000391,-0.002206,0.990558,0.971327
2010-05-11,0.826316,0.850000,-0.023684,0.028930,1.262993,-0.011683,1.000000,-0.011683,0.000396,-0.012079,0.978985,0.959595
2010-05-12,0.814651,0.890000,-0.075349,-0.051665,1.263903,0.000720,1.000000,0.000720,0.000000,0.000720,0.979690,0.960286
2010-05-13,0.814999,0.870000,-0.055001,0.020348,1.254107,-0.007750,-1.000000,0.007750,0.000399,0.007352,0.987283,0.967346
2010-05-14,0.758543,0.790000,-0.031457,0.023544,1.236002,-0.014436,1.000000,-0.014436,0.000405,-0.014841,0.973030,0.952990
2010-05-17,0.819014,0.810000,0.009014,0.040471,1.239296,0.002664,1.000000,0.002664,0.000000,0.002664,0.975623,0.955529
2010-05-18,0.875249,0.760000,0.115249,0.106235,1.217893,-0.017270,1.000000,-0.017270,0.000000,-0.017270,0.958774,0.939027
2010-05-19,0.860522,0.800000,0.060522,-0.054727,1.239342,0.017611,1.000000,0.017611,0.000000,0.017611,0.975659,0.955564
2010-05-20,0.823528,0.760000,0.063528,0.003006,1.247894,0.006901,-1.000000,-0.006901,0.000401,-0.007302,0.968926,0.948587
2010-05-21,0.832908,0.760000,0.072908,0.009380,1.256708,0.007063,1.000000,0.007063,0.000398,0.006665,0.975770,0.954909
2010-05-24,0.826545,0.770000,0.056545,-0.016362,1.234995,-0.017278,1.000000,-0.017278,0.000000,-0.017278,0.958911,0.938411
2010-05-25,0.837997,0.810000,0.027997,-0.028548,1.234598,-0.000321,-1.000000,0.000321,0.000405,-0.000084,0.959219,0.938332
2010-05-26,0.893971,0.820000,0.073971,0.045974,1.217300,-0.014011,-1.000000,0.014011,0.000000,0.014011,0.972658,0.951479
2010-05-27,0.933957,0.870000,0.063957,-0.010014,1.234797,0.014373,1.000000,0.014373,0.000405,0.013968,0.986638,0.964770
2010-05-28,0.577498,0.760000,-0.182502,-0.246459,1.227401,-0.005990,-1.000000,0.005990,0.000407,0.005582,0.992548,0.970155
2010-05-31,0.566074,0.760000,-0.193926,-0.011424,1.228788,0.001130,-1.000000,-0.001130,0.000000,-0.001130,0.991426,0.969059
2010-06-01,0.560946,0.780000,-0.219054,-0.025128,1.223301,-0.004465,-1.000000,0.004465,0.000000,0.004465,0.995853,0.973386
2010-06-02,0.569080,0.820000,-0.250920,-0.031866,1.223900,0.000490,-1.000000,-0.000490,0.000000,-0.000490,0.995365,0.972909
2010-06-03,0.601787,0.820000,-0.218213,0.032706,1.216945,-0.005683,-1.000000,0.005683,0.000000,0.005683,1.001022,0.978438
2010-06-04,0.580496,0.720000,-0.139504,0.078709,1.197103,-0.016304,1.000000,-0.016304,0.000418,-0.016722,0.984701,0.962077
2010-06-07,0.590801,0.740000,-0.149199,-0.009695,1.192293,-0.004018,1.000000,-0.004018,0.000000,-0.004018,0.980744,0.958211
2010-06-08,0.579693,0.740000,-0.160307,-0.011107,1.197203,0.004118,-1.000000,-0.004118,0.000418,-0.004536,0.976705,0.953864
2010-06-09,0.562667,0.740000,-0.177333,-0.017026,1.199199,0.001667,-1.000000,-0.001667,0.000000,-0.001667,0.975077,0.952274
2010-06-10,0.580261,0.790000,-0.209739,-0.032407,1.210903,0.009760,-1.000000,-0.009760,0.000000,-0.009760,0.965560,0.942980
2010-06-11,0.545572,0.750000,-0.204428,0.005311,1.211402,0.000412,-1.000000,-0.000412,0.000000,-0.000412,0.965163,0.942592
2010-06-14,0.570047,0.770000,-0.199953,0.004475,1.221807,0.008589,1.000000,0.008589,0.000409,0.008180,0.973453,0.950302
2010-06-15,0.604894,0.790000,-0.185106,0.014847,1.231906,0.008266,1.000000,0.008266,0.000000,0.008266,0.981500,0.958158
2010-06-16,0.595265,0.750000,-0.154735,0.030371,1.231194,-0.000579,1.000000,-0.000579,0.000000,-0.000579,0.980932,0.957603
2010-06-17,0.617745,0.720000,-0.102255,0.052481,1.238206,0.005696,1.000000,0.005696,0.000000,0.005696,0.986519,0.963058
2010-06-18,0.656724,0.740000,-0.083276,0.018979,1.239296,0.000880,1.000000,0.000880,0.000000,0.000880,0.987387,0.963905
2010-06-21,0.700397,0.740000,-0.039603,0.043673,1.231603,-0.006207,1.000000,-0.006207,0.000000,-0.006207,0.981258,0.957922
2010-06-22,0.688158,0.710000,-0.021842,0.017761,1.227506,-0.003327,1.000000,-0.003327,0.000000,-0.003327,0.977994,0.954735
2010-06-23,0.694193,0.660000,0.034193,0.056035,1.231906,0.003585,1.000000,0.003585,0.000000,0.003585,0.981500,0.958158
2010-06-24,0.658724,0.670000,-0.011276,-0.045469,1.233745,0.001493,1.000000,0.001493,0.000000,0.001493,0.982965,0.959588
2010-06-25,0.689058,0.650000,0.039058,0.050334,1.237302,0.002883,-1.000000,-0.002883,0.000404,-0.003287,0.980131,0.956434
2010-06-28,0.691024,0.620000,0.071024,0.031966,1.227702,-0.007759,1.000000,-0.007759,0.000407,-0.008166,0.972526,0.948623
2010-06-29,0.654537,0.610000,0.044537,-0.026486,1.218635,-0.007385,1.000000,-0.007385,0.000000,-0.007385,0.965344,0.941618
2010-06-30,0.693134,0.610000,0.083134,0.038596,1.223002,0.003584,-1.000000,-0.003584,0.000409,-0.003992,0.961885,0.937858
2010-07-01,0.727280,0.630000,0.097280,0.014146,1.250750,0.022689,1.000000,0.022689,0.000400,0.022289,0.983708,0.958762
2010-07-02,0.726503,0.630000,0.096503,-0.000776,1.257103,0.005079,1.000000,0.005079,0.000000,0.005079,0.988704,0.963631
2010-07-05,0.689285,0.630000,0.059285,-0.037218,1.253698,-0.002708,-1.000000,0.002708,0.000399,0.002309,0.991382,0.965857
2010-07-06,0.726411,0.620000,0.106411,0.047126,1.262403,0.006943,-1.000000,-0.006943,0.000000,-0.006943,0.984498,0.959150
2010-07-07,0.707687,0.630000,0.077687,-0.028724,1.263312,0.000720,1.000000,0.000720,0.000396,0.000324,0.985207,0.959461
2010-07-08,0.774729,0.630000,0.144729,0.067042,1.269406,0.004824,-1.000000,-0.004824,0.000394,-0.005218,0.980455,0.954455
2010-07-09,0.800656,0.630000,0.170656,0.025927,1.264398,-0.003945,1.000000,-0.003945,0.000395,-0.004340,0.976587,0.950312
2010-07-12,0.761172,0.650000,0.111172,-0.059484,1.259002,-0.004268,1.000000,-0.004268,0.000000,-0.004268,0.972419,0.946256
2010-07-13,0.766256,0.670000,0.096256,-0.014916,1.272087,0.010393,-1.000000,-0.010393,0.000393,-0.010786,0.962312,0.936050
2010-07-14,0.818025,0.620000,0.198025,0.101769,1.274048,0.001542,-1.000000,-0.001542,0.000000,-0.001542,0.960829,0.934607
2010-07-15,0.846245,0.610000,0.236245,0.038220,1.292858,0.014764,1.000000,0.014764,0.000387,0.014378,0.975015,0.948045
2010-07-16,0.836538,0.610000,0.226538,-0.009707,1.293193,0.000259,1.000000,0.000259,0.000000,0.000259,0.975267,0.948290
2010-07-19,0.891887,0.610000,0.281887,0.055350,1.293946,0.000582,-1.000000,-0.000582,0.000386,-0.000969,0.974699,0.947371
2010-07-20,0.842441,0.610000,0.232441,-0.049446,1.289308,-0.003584,1.000000,-0.003584,0.000388,-0.003972,0.971206,0.943608
2010-07-21,0.802895,0.580000,0.222895,-0.009546,1.276797,-0.009704,-1.000000,0.009704,0.000392,0.009312,0.980630,0.952395
2010-07-22,0.790024,0.600000,0.190024,-0.032871,1.290306,0.010581,-1.000000,-0.010581,0.000000,-0.010581,0.970254,0.942318
2010-07-23,0.808211,0.600000,0.208211,0.018187,1.291306,0.000775,-1.000000,-0.000775,0.000000,-0.000775,0.969503,0.941588
2010-07-26,0.858928,0.620000,0.238928,0.030717,1.299900,0.006655,1.000000,0.006655,0.000385,0.006271,0.975955,0.947493
2010-07-27,0.929391,0.650000,0.279391,0.040463,1.299089,-0.000624,1.000000,-0.000624,0.000000,-0.000624,0.975346,0.946902
2010-07-28,0.898418,0.610000,0.288418,0.009027,1.299224,0.000104,1.000000,0.000104,0.000000,0.000104,0.975448,0.947000
2010-07-29,0.905217,0.590000,0.315217,0.026799,1.307805,0.006604,1.000000,0.006604,0.000000,0.006604,0.981890,0.953255
2010-07-30,0.871846,0.550000,0.321846,0.006629,1.303900,-0.002986,1.000000,-0.002986,0.000000,-0.002986,0.978958,0.950408
2010-08-02,0.892049,0.560000,0.332049,0.010203,1.317593,0.010501,1.000000,0.010501,0.000000,0.010501,0.989238,0.960389
2010-08-03,0.816502,0.530000,0.286502,-0.045546,1.322506,0.003729,1.000000,0.003729,0.000000,0.003729,0.992928,0.963970
2010-08-04,0.816198,0.560000,0.256198,-0.030304,1.322506,0.000000,-1.000000,-0.000000,0.000378,-0.000378,0.992928,0.963606
2010-08-05,0.823269,0.530000,0.293269,0.037071,1.315807,-0.005066,-1.000000,0.005066,0.000000,0.005066,0.997958,0.968487
2010-08-06,0.825556,0.500000,0.325556,0.032287,1.318131,0.001766,1.000000,0.001766,0.000379,0.001387,0.999720,0.969831
2010-08-09,0.798964,0.540000,0.258964,-0.066592,1.328568,0.007918,1.000000,0.007918,0.000000,0.007918,1.007636,0.977510
2010-08-10,0.792192,0.520000,0.272192,0.013228,1.322996,-0.004194,-1.000000,0.004194,0.000378,0.003816,1.011862,0.981240
2010-08-11,0.705547,0.540000,0.165547,-0.106645,1.318496,-0.003402,1.000000,-0.003402,0.000379,-0.003781,1.008420,0.977530
2010-08-12,0.680887,0.550000,0.130887,-0.034661,1.284406,-0.025855,-1.000000,0.025855,0.000389,0.025466,1.034493,1.002424
2010-08-13,0.680176,0.540000,0.140176,0.009290,1.282989,-0.001103,-1.000000,0.001103,0.000000,0.001103,1.035634,1.003530
2010-08-16,0.661838,0.510000,0.151838,0.011662,1.277090,-0.004598,1.000000,-0.004598,0.000392,-0.004989,1.030873,0.998523
2010-08-17,0.686226,0.520000,0.166226,0.014387,1.281197,0.003216,1.000000,0.003216,0.000000,0.003216,1.034188,1.001734
2010-08-18,0.665071,0.510000,0.155071,-0.011154,1.287996,0.005307,1.000000,0.005307,0.000000,0.005307,1.039676,1.007050
2010-08-19,0.662996,0.490000,0.172996,0.017925,1.285645,-0.001826,-1.000000,0.001826,0.000389,0.001437,1.041574,1.008497
2010-08-20,0.635119,0.490000,0.145119,-0.027877,1.280803,-0.003766,1.000000,-0.003766,0.000390,-0.004156,1.037652,1.004305
2010-08-23,0.642450,0.490000,0.152450,0.007331,1.271003,-0.007651,-1.000000,0.007651,0.000393,0.007258,1.045591,1.011595
2010-08-24,0.581620,0.500000,0.081620,-0.070831,1.263504,-0.005901,1.000000,-0.005901,0.000396,-0.006296,1.039422,1.005225
2010-08-25,0.607434,0.530000,0.077434,-0.004186,1.263296,-0.000164,-1.000000,0.000164,0.000396,-0.000232,1.039593,1.004992
2010-08-26,0.631108,0.510000,0.121108,0.043674,1.266400,0.002457,-1.000000,-0.002457,0.000000,-0.002457,1.037038,1.002523
2010-08-27,0.636848,0.560000,0.076848,-0.044260,1.270648,0.003355,1.000000,0.003355,0.000394,0.002961,1.040517,1.005492
2010-08-30,0.616722,0.500000,0.116722,0.039875,1.275396,0.003737,-1.000000,-0.003737,0.000392,-0.004129,1.036629,1.001340
2010-08-31,0.623867,0.470000,0.153867,0.037145,1.266592,-0.006903,1.000000,-0.006903,0.000395,-0.007298,1.029473,0.994033
2010-09-01,0.647888,0.500000,0.147888,-0.005979,1.268730,0.001687,1.000000,0.001687,0.000000,0.001687,1.031210,0.995710
2010-09-02,0.643716,0.500000,0.143716,-0.004171,1.280295,0.009116,-1.000000,-0.009116,0.000391,-0.009506,1.021810,0.986244
2010-09-03,0.674491,0.520000,0.154491,0.010775,1.282594,0.001796,-1.000000,-0.001796,0.000000,-0.001796,1.019975,0.984474
2010-09-06,0.668679,0.520000,0.148679,-0.005813,1.289407,0.005312,1.000000,0.005312,0.000388,0.004925,1.025393,0.989322
2010-09-07,0.621983,0.490000,0.131983,-0.016696,1.286836,-0.001995,-1.000000,0.001995,0.000389,0.001606,1.027439,0.990910
2010-09-08,0.672340,0.520000,0.152340,0.020357,1.267797,-0.014795,-1.000000,0.014795,0.000000,0.014795,1.042640,1.005571
2010-09-09,0.720437,0.570000,0.150437,-0.001903,1.273204,0.004265,1.000000,0.004265,0.000393,0.003873,1.047087,1.009465
2010-09-10,0.755465,0.580000,0.175465,0.025029,1.269309,-0.003059,-1.000000,0.003059,0.000394,0.002665,1.050290,1.012156
2010-09-13,0.780391,0.530000,0.250391,0.074926,1.271698,0.001882,1.000000,0.001882,0.000393,0.001489,1.052267,1.013663
2010-09-14,0.760430,0.500000,0.260430,0.010039,1.287200,0.012190,1.000000,0.012190,0.000000,0.012190,1.065094,1.026019
2010-09-15,0.792278,0.500000,0.292278,0.031848,1.299174,0.009302,1.000000,0.009302,0.000000,0.009302,1.075001,1.035563
2010-09-16,0.857069,0.480000,0.377069,0.084791,1.301507,0.001796,1.000000,0.001796,0.000000,0.001796,1.076932,1.037423
2010-09-17,0.818926,0.480000,0.338926,-0.038142,1.307600,0.004681,1.000000,0.004681,0.000000,0.004681,1.081973,1.042279
2010-09-20,0.846879,0.470000,0.376879,0.037953,1.304393,-0.002452,-1.000000,0.002452,0.000383,0.002069,1.084627,1.044436
2010-09-21,0.850882,0.430000,0.420882,0.044003,1.306694,0.001764,1.000000,0.001764,0.000383,0.001381,1.086540,1.045879
2010-09-22,0.821947,0.440000,0.381947,-0.038935,1.325697,0.014543,1.000000,0.014543,0.000000,0.014543,1.102341,1.061089
2010-09-23,0.759002,0.450000,0.309002,-0.072945,1.339100,0.010110,-1.000000,-0.010110,0.000373,-0.010484,1.091197,1.049965
2010-09-24,0.774214,0.450000,0.324214,0.015212,1.331913,-0.005368,-1.000000,0.005368,0.000000,0.005368,1.097054,1.055600
2010-09-27,0.773236,0.440000,0.333236,0.009022,1.347909,0.012010,1.000000,0.012010,0.000371,0.011639,1.110229,1.067887
2010-09-28,0.780291,0.370000,0.410291,0.077055,1.343905,-0.002970,1.000000,-0.002970,0.000000,-0.002970,1.106932,1.064715
2010-09-29,0.837415,0.440000,0.397415,-0.012876,1.357092,0.009812,1.000000,0.009812,0.000000,0.009812,1.117793,1.075162
2010-09-30,0.899321,0.420000,0.479321,0.081907,1.362806,0.004211,-1.000000,-0.004211,0.000367,-0.004578,1.113086,1.070240
2010-10-01,0.929296,0.420000,0.509296,0.029975,1.362212,-0.000436,1.000000,-0.000436,0.000367,-0.000803,1.112601,1.069381
2010-10-04,0.875624,0.410000,0.465624,-0.043672,1.377695,0.011366,1.000000,0.011366,0.000000,0.011366,1.125246,1.081535
2010-10-05,0.864673,0.410000,0.454673,-0.010951,1.367409,-0.007466,-1.000000,0.007466,0.000366,0.007100,1.133648,1.089214
2010-10-06,0.835727,0.380000,0.455727,0.001054,1.383394,0.011690,-1.000000,-0.011690,0.000000,-0.011690,1.120395,1.076482
2010-10-07,0.855028,0.360000,0.495028,0.039302,1.392002,0.006222,1.000000,0.006222,0.000359,0.005863,1.127367,1.082793
2010-10-08,0.861976,0.350000,0.511976,0.016948,1.392796,0.000571,1.000000,0.000571,0.000000,0.000571,1.128011,1.083411
2010-10-11,0.843770,0.350000,0.493770,-0.018206,1.397761,0.003564,1.000000,0.003564,0.000000,0.003564,1.132031,1.087273
2010-10-12,0.815467,0.370000,0.445467,-0.048303,1.388021,-0.006968,-1.000000,0.006968,0.000360,0.006608,1.139919,1.094457
2010-10-13,0.826205,0.370000,0.456205,0.010738,1.391692,0.002644,-1.000000,-0.002644,0.000000,-0.002644,1.136905,1.091563
2010-10-14,0.837519,0.380000,0.457519,0.001314,1.396726,0.003618,1.000000,0.003618,0.000358,0.003260,1.141018,1.095121
2010-10-15,0.857990,0.370000,0.487990,0.030472,1.407202,0.007500,1.000000,0.007500,0.000000,0.007500,1.149576,1.103335
2010-10-18,0.930530,0.380000,0.550530,0.062539,1.396433,-0.007652,1.000000,-0.007652,0.000000,-0.007652,1.140779,1.094892
2010-10-19,0.958973,0.370000,0.588973,0.038443,1.393592,-0.002035,1.000000,-0.002035,0.000000,-0.002035,1.138457,1.092664
2010-10-20,0.996842,0.350000,0.646842,0.057869,1.373909,-0.014124,1.000000,-0.014124,0.000000,-0.014124,1.122378,1.077232
2010-10-21,1.020417,0.370000,0.650417,0.003575,1.396317,0.016309,1.000000,0.016309,0.000000,0.016309,1.140683,1.094800
2010-10-22,1.051068,0.350000,0.701068,0.050652,1.391692,-0.003312,1.000000,-0.003312,0.000000,-0.003312,1.136905,1.091174
2010-10-25,1.026556,0.370000,0.656556,-0.044513,1.394408,0.001952,1.000000,0.001952,0.000000,0.001952,1.139124,1.093304
2010-10-26,1.080951,0.400000,0.680951,0.024396,1.394895,0.000349,-1.000000,-0.000349,0.000358,-0.000707,1.138727,1.092531
2010-10-27,1.100520,0.400000,0.700520,0.019569,1.385425,-0.006789,1.000000,-0.006789,0.000361,-0.007150,1.130997,1.084720
2010-10-28,1.088469,0.370000,0.718469,0.017949,1.377809,-0.005497,1.000000,-0.005497,0.000000,-0.005497,1.124779,1.078757
2010-10-29,1.062293,0.340000,0.722293,0.003823,1.377809,0.000000,1.000000,0.000000,0.000000,0.000000,1.124779,1.078757
2010-11-01,1.060207,0.340000,0.720207,-0.002086,1.397507,0.014297,1.000000,0.014297,0.000000,0.014297,1.140859,1.094179
2010-11-02,1.059857,0.340000,0.719857,-0.000350,1.391091,-0.004591,-1.000000,0.004591,0.000359,0.004231,1.146097,1.098809
2010-11-03,1.039287,0.340000,0.699287,-0.020570,1.403607,0.008997,-1.000000,-0.008997,0.000000,-0.008997,1.135785,1.088923
2010-11-04,1.027913,0.330000,0.697913,-0.001374,1.412729,0.006499,-1.000000,-0.006499,0.000000,-0.006499,1.128404,1.081846
2010-11-05,0.998482,0.380000,0.618482,-0.079431,1.422799,0.007128,-1.000000,-0.007128,0.000000,-0.007128,1.120361,1.074135
2010-11-08,1.000931,0.410000,0.590931,-0.027551,1.407578,-0.010698,-1.000000,0.010698,0.000000,0.010698,1.132346,1.085625
2010-11-09,0.999237,0.460000,0.539237,-0.051693,1.386963,-0.014646,-1.000000,0.014646,0.000000,0.014646,1.148931,1.101526
2010-11-10,1.006729,0.440000,0.566729,0.027491,1.377202,-0.007037,-1.000000,0.007037,0.000000,0.007037,1.157016,1.109278
2010-11-11,0.990197,0.440000,0.550197,-0.016532,1.377562,0.000262,1.000000,0.000262,0.000363,-0.000101,1.157319,1.109166
2010-11-12,1.037907,0.510000,0.527907,-0.022290,1.362101,-0.011224,-1.000000,0.011224,0.000367,0.010857,1.170308,1.121207
2010-11-15,1.079031,0.530000,0.549031,0.021124,1.369319,0.005299,-1.000000,-0.005299,0.000000,-0.005299,1.164107,1.115266
2010-11-16,1.064404,0.510000,0.554404,0.005374,1.357478,-0.008647,1.000000,-0.008647,0.000368,-0.009015,1.154040,1.105211
